


.DATE		Aug. 92
.STYLE		CURSIVE
	49 43
	48 40
	48 37
	48 34
	48 31
	47 28
	46 25
	46 22
	45 18
	44 13
	43 10
	40 8
	41 12
	43 16
	46 22
	48 25
	51 28
	52 32
	54 36
	58 40
	60 44
	63 47
	66 51
	70 54
	73 57
	76 58
	74 54
	71 50
	69 45
	66 40
	64 33
	63 30
	62 26
	61 21
	61 17
	59 14
	59 11
	59 8
	59 4
	64 0
	67 0
	72 0
	76 0
	80 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
	43 45
	43 48
	40 50
	37 48
	34 45
	31 42
	30 37
	28 34
	28 30
	26 26
	26 21
	24 14
	24 11
	24 8
	24 5
	26 2
	29 0
	34 0
	37 0
	41 2
	48 3
	52 6
	55 7
	57 10
	58 13
	58 17
	58 20
	58 25
	58 28
	58 31
	58 35
	56 40
	56 43
	55 46
	55 50
	52 52
	48 53
	45 53
	41 52
	37 49
	37 46
	37 43
	37 40
	40 37
	43 34
	46 34
	50 34
	53 34
	59 34
	62 36
	67 37
	70 38
	71 38
.PEN_UP
.PEN_DOWN
	27 55
	28 58
	30 61
	34 65
	36 68
	36 65
	36 61
	34 58
	34 54
	34 51
	32 46
	32 42
	32 38
	31 28
	31 25
	31 22
	31 19
	32 16
	33 11
	33 6
	33 3
	33 0
	31 3
	31 6
	31 11
	31 17
	31 20
	31 23
	31 26
	31 29
	31 33
	31 37
	32 40
	33 43
	33 48
	36 53
	38 56
	41 60
	44 64
	45 67
	49 71
	54 74
	59 74
	61 69
	62 64
	63 60
	63 57
	64 53
	64 49
	64 46
	64 43
	63 40
	59 39
	56 38
	51 35
	44 32
	41 32
	38 32
	33 33
	31 36
	31 39
	34 39
.PEN_UP
.PEN_DOWN
	19 45
	16 46
	18 49
	21 53
	22 56
	25 58
	29 61
	34 63
	37 66
	40 68
	41 65
	43 60
	44 56
	44 53
	46 48
	46 44
	46 40
	46 32
	46 27
	44 23
	42 20
	41 16
	39 12
	37 8
	34 4
	31 1
	28 0
	25 1
	23 5
	23 9
	23 12
	23 16
	23 19
	26 20
	29 20
	32 18
	35 15
	39 11
	40 8
	44 6
	49 3
	54 3
	58 3
	61 4
	65 6
	69 9
	71 10
.PEN_UP
.PEN_DOWN
	13 48
	17 50
	20 53
	25 56
	27 59
	29 62
	28 58
	27 55
	27 50
	26 44
	25 40
	25 35
	24 31
	24 26
	24 22
	24 18
	24 15
	24 10
	25 6
	25 3
	25 0
	24 4
	23 9
	23 13
	23 17
	23 21
	23 24
	23 27
	23 31
	24 34
	25 37
	28 45
	31 48
	33 51
	36 54
	37 57
	40 60
	43 62
	46 65
	48 69
	51 69
	54 67
	55 63
	55 59
	55 55
	55 52
	55 49
	52 45
	49 42
	46 38
	41 34
	38 33
	34 32
	31 32
	27 32
	25 35
	25 39
	28 41
	29 38
	29 32
	30 27
	31 23
	34 19
	35 16
	39 14
	43 12
	48 11
	53 11
	57 11
	61 11
	63 11
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
	22 58
	25 59
	29 62
	33 62
	36 64
	39 65
	42 65
	43 62
	44 58
	47 56
	50 58
	54 60
	58 64
	59 67
	60 70
	59 67
	59 62
	56 59
	56 56
	56 53
	56 50
	55 47
	55 42
	53 38
	53 34
	51 30
	50 27
	49 21
	48 17
	46 13
	45 10
	44 6
	42 3
	39 1
	36 0
	33 2
	32 7
	31 11
	31 14
	34 15
	37 15
	40 14
	43 12
	48 12
	53 12
	56 12
	61 13
	64 13
.PEN_UP
.PEN_DOWN
	12 44
	15 46
	19 49
	22 51
	25 53
	27 50
	27 47
	27 44
	26 38
	25 35
	25 31
	24 27
	24 23
	24 19
	24 16
	24 10
	24 7
	24 4
	24 1
	27 0
	31 4
	36 7
	40 11
	42 14
	46 16
	49 19
	52 23
	55 26
	58 29
	61 35
	64 41
	66 45
	66 48
	67 51
	67 54
	67 57
	66 61
	63 62
	62 59
	62 56
	61 53
	60 46
	59 43
	57 39
	57 35
	56 32
	55 27
	53 23
	52 19
	51 11
	52 8
	56 7
	61 6
.PEN_UP
.PEN_DOWN
	22 43
	23 46
	26 47
	29 49
	33 51
	36 51
	37 48
	37 45
	37 41
	37 38
	36 32
	35 29
	33 26
	33 23
	31 19
	31 16
	31 13
	31 10
	31 7
	31 4
	32 1
	35 0
	38 0
	41 1
	47 6
	49 9
	53 13
	54 17
	56 20
	57 23
	59 28
	60 32
	60 36
	61 40
	62 44
	62 50
	62 53
	63 56
	63 53
	62 50
	62 47
	64 44
	67 42
	70 41
	73 40
	77 40
	81 40
	83 43
	86 43
	90 46
.PEN_UP
.PEN_DOWN
	0 35
	4 39
	9 43
	13 44
	18 46
	21 46
	24 44
	27 42
	28 38
	28 35
	28 31
	26 27
	25 24
	23 21
	22 18
	18 11
	18 8
	22 8
	25 11
	28 14
	31 17
	33 21
	37 26
	38 29
	38 32
	40 35
	42 39
	43 42
	44 38
	42 35
	41 30
	40 27
	39 23
	38 19
	37 15
	35 12
	34 9
	34 6
	34 1
	37 0
	40 0
	45 3
	48 7
	50 10
	55 16
	56 19
	56 22
	58 27
	60 30
	60 33
	61 36
	58 37
	57 34
	57 31
	60 30
	64 30
	72 30
	77 30
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
	13 69
	13 72
	15 76
	19 80
	22 83
	24 86
	28 89
	31 90
	34 90
	35 87
	35 83
	35 80
	34 74
	34 70
	34 67
	34 62
	34 58
	35 52
	37 48
	37 44
	39 41
	42 41
	45 44
	47 49
	50 53
	51 59
	54 63
	55 67
	56 70
	57 73
	57 76
	57 79
	57 82
	57 85
	56 82
	55 77
	54 74
	53 66
	53 61
	52 55
	52 50
	51 45
	50 39
	50 33
	49 28
	49 23
	49 19
	49 13
	49 8
	50 5
	50 2
	46 0
	43 0
	40 1
	37 3
	35 7
	35 11
	36 15
	40 18
	45 21
	50 21
	54 22
	59 22
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
	56 29
	57 32
	59 36
	59 40
	58 44
	56 49
	55 52
	52 54
	49 54
	46 51
	43 47
	40 41
	39 38
	37 33
	37 30
	36 26
	35 22
	35 19
	35 16
	35 12
	35 9
	36 3
	37 0
	40 0
	43 0
	46 0
	49 3
	52 5
	53 9
	55 12
	57 17
	57 20
	59 23
	59 27
	59 31
	59 26
	58 22
	57 19
	57 15
	57 10
	58 6
	59 3
	61 0
	64 0
	67 0
	72 0
	79 1
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
	62 38
	63 41
	62 44
	59 47
	56 47
	52 46
	49 46
	46 44
	42 39
	38 33
	34 27
	33 23
	30 19
	29 15
	29 11
	29 7
	30 3
	35 0
	38 0
	41 0
	46 0
	49 0
	54 1
	58 2
	62 3
	71 6
	74 6
	79 6
.PEN_UP
.PEN_DOWN
	17 45
	20 47
	23 49
	26 51
	29 53
	32 53
	29 49
	29 46
	29 43
	27 40
	25 35
	25 31
	24 27
	22 24
	22 21
	22 18
	21 15
	20 12
	20 8
	20 5
	19 2
	19 6
	21 10
	24 15
	25 19
	26 22
	28 26
	29 30
	35 38
	37 42
	39 45
	43 49
	46 52
	48 55
	50 58
	53 59
	54 56
	55 53
	55 47
	55 44
	55 41
	55 38
	55 35
	53 32
	53 29
	52 26
	51 22
	50 18
	45 13
	42 9
	38 6
	34 4
	30 3
	26 2
	22 2
	19 3
	18 7
	18 11
	22 13
	25 13
	28 12
	31 11
	35 10
	38 8
	44 5
	47 4
	49 1
	51 0
.PEN_UP
.PEN_DOWN
	54 55
	51 56
	48 56
	45 56
	41 55
	38 54
	34 50
	30 47
	27 42
	26 39
	26 33
	26 30
	29 27
	32 26
	37 26
	42 26
	45 27
	51 29
	55 31
	59 33
	62 36
	59 36
	55 33
	52 32
	48 29
	46 25
	43 24
	39 20
	37 17
	35 13
	35 10
	35 7
	36 4
	38 1
	41 0
	44 0
	49 0
	54 2
	57 3
	61 5
.PEN_UP
.PEN_DOWN
	25 52
	29 54
	34 55
	37 55
	40 52
	43 52
	46 52
	49 53
	52 53
	55 54
	58 57
	61 61
	64 62
	66 65
	62 65
	61 62
	59 59
	57 55
	57 49
	56 43
	55 39
	54 36
	54 33
	53 29
	53 26
	53 23
	53 20
	52 16
	50 12
	49 9
	48 6
	46 3
	44 0
	41 0
	37 3
	34 5
	31 8
	34 9
	37 9
	41 9
	45 9
	48 9
	52 10
	56 12
	58 12
.PEN_UP
.PEN_DOWN
	38 32
	41 32
	44 32
	48 34
	52 36
	57 39
	60 41
	62 44
	61 41
	61 38
	62 34
	63 31
	68 27
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
	43 39
	40 41
	38 44
	36 48
	36 53
	36 56
	36 60
	36 64
	36 67
	36 70
	37 74
	37 77
	39 81
	40 84
	43 86
	47 87
	50 85
	51 81
	51 77
	51 73
	52 69
	52 66
	52 62
	52 58
	52 51
	52 48
	52 44
	51 41
	51 38
	51 34
	50 31
	49 28
	49 24
	46 21
	44 16
	40 11
	36 8
	33 4
	30 1
	27 0
	24 4
	24 8
	24 12
	25 16
	28 21
	31 24
	36 26
	39 27
	43 29
	46 29
	51 29
	55 29
	59 29
	62 33
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
	13 32
	12 35
	13 41
	15 44
	19 48
	22 50
	24 53
	26 56
	30 59
	33 60
	35 56
	35 52
	35 48
	35 45
	35 41
	35 34
	35 31
	34 27
	34 24
	34 20
	33 14
	32 10
	31 6
	29 2
	29 8
	30 14
	33 19
	34 23
	36 28
	38 33
	40 37
	42 41
	45 45
	48 50
	52 52
	53 49
	53 46
	51 41
	51 38
	50 35
	50 32
	50 28
	49 25
	49 22
	48 19
	48 16
	48 13
	46 9
	45 6
	46 10
	47 13
	49 18
	50 22
	52 25
	54 29
	56 33
	57 37
	60 42
	63 46
	67 49
	70 52
	74 54
	78 57
	75 54
	75 51
	71 48
	67 39
	67 35
	65 32
	65 28
	65 25
	65 22
	65 19
	65 14
	65 11
	67 8
	69 3
	72 1
	75 0
	81 0
.PEN_UP
.PEN_DOWN
	10 37
	13 39
	15 42
	20 46
	22 50
	26 52
	28 55
	32 55
	32 50
	32 45
	32 42
	32 39
	32 36
	31 32
	31 28
	30 24
	29 21
	29 13
	26 9
	25 5
	24 1
	24 4
	24 7
	26 12
	28 16
	28 19
	30 23
	33 29
	38 32
	40 35
	43 38
	47 40
	49 43
	52 45
	54 41
	53 38
	53 32
	53 29
	52 22
	51 19
	51 14
	51 11
	51 8
	52 4
	54 1
	58 0
	63 1
	68 1
.PEN_UP
.PEN_DOWN
	50 61
	47 62
	43 61
	39 58
	36 53
	35 49
	33 46
	33 43
	30 38
	30 34
	28 30
	27 26
	26 22
	26 18
	26 14
	26 10
	26 7
	26 4
	29 0
	33 0
	37 1
	41 3
	45 7
	48 10
	53 14
	57 20
	59 24
	61 27
	63 31
	66 35
	67 38
	68 42
	70 46
	70 49
	70 53
	70 57
	69 62
	65 65
	61 66
	58 66
	54 65
	51 64
	48 61
	46 57
	46 54
	46 51
	49 47
	53 44
	58 42
	66 40
	69 40
	72 40
	76 40
	81 40
.PEN_UP
.PEN_DOWN
	15 41
	18 41
	21 43
	24 45
	27 47
	30 50
	33 52
	34 48
	34 44
	32 41
	31 36
	30 28
	29 24
	27 20
	27 17
	26 13
	25 10
	25 7
	25 3
	25 0
	23 3
	23 6
	24 10
	26 16
	27 20
	28 23
	31 26
	34 35
	36 38
	39 41
	42 43
	46 49
	51 52
	54 55
	57 57
	60 57
	61 53
	61 48
	61 44
	61 41
	61 36
	59 33
	59 30
	59 27
	57 24
	53 22
	48 20
	45 20
	42 20
	38 20
	35 20
	32 20
	28 22
	26 25
	28 26
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
	17 41
	20 43
	23 45
	26 47
	30 50
	33 51
	30 49
	28 46
	27 43
	26 39
	25 34
	25 31
	24 28
	24 25
	23 22
	22 18
	21 15
	20 10
	19 7
	17 4
	16 1
	16 5
	17 9
	18 13
	22 19
	24 23
	25 26
	26 31
	30 35
	31 38
	34 40
	37 43
	40 45
	43 49
	45 52
	49 53
	52 55
	55 56
	57 53
	57 50
	57 46
	55 42
	52 38
	48 33
	42 28
	38 24
	33 22
	30 20
	27 20
	23 21
	22 24
	21 27
	24 29
	27 29
	30 25
	31 21
	34 18
	36 15
	39 12
	42 9
	44 6
	46 3
	49 1
	53 0
	59 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
	26 39
	27 43
	29 47
	32 48
	35 50
	38 50
	41 47
	41 44
	40 41
	40 37
	39 33
	37 30
	37 27
	36 24
	34 20
	32 17
	31 12
	31 8
	31 4
	32 1
	35 0
	39 0
	42 1
	46 3
	49 6
	53 11
	57 14
	57 19
	59 22
	61 25
	61 29
	62 32
	64 36
	64 41
	66 45
	67 49
	67 52
	67 55
	65 51
	65 48
	67 45
	69 41
	74 41
	77 41
	80 41
	83 41
.PEN_UP
.PEN_DOWN
	23 27
	23 31
	25 34
	27 37
	30 37
	34 38
	40 38
	43 38
	46 38
	47 35
	47 31
	45 27
	43 22
	42 19
	41 16
	39 13
	38 10
	36 6
	35 2
	38 0
	40 3
	43 6
	47 11
	50 14
	52 17
	54 22
	56 26
	57 29
	55 26
	55 22
	55 18
	54 15
	54 10
	55 6
	55 3
	56 0
	61 1
	65 5
	68 9
	70 13
	71 16
	75 21
	76 26
	76 29
	76 33
	75 37
	75 40
	76 37
	79 35
	82 32
	85 32
	88 31
	93 31
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
